reserva_id,cliente_id,data_checkin,data_checkout,noites,antecedencia_dias,num_hospedes,tipo_quarto,motivo_viagem,canal_reserva,regime,mes,epoca,fim_semana,feriado,evento_cidade,foi_spa,num_massagens,pediu_room_service,num_vezes_room_service,late_checkout,estacionamento,transfer_aeroporto,consumo_minibar,consumo_bar_hotel,gasto_spa,rating_limpeza,rating_staff,rating_localizacao,rating_geral,fez_reclamacao,preco_quarto_noite,gasto_quarto_total,gasto_extras_total,gasto_total,desconto_aplicado
H001832,C005376,2024-03-02,2024-03-07,5,39,1,Standard,Lazer,Booking,Meia_Pensao,3,Baixa,Sim,Não,Não,Não,0,Não,0,Sim,Sim,Sim,0.0,29.86,0.0,3.0,5.0,5,5,Não,80.09,400.45,244.86,645.31,0.0
H003915,C007485,2024-07-01,2024-07-04,3,22,2,Suite,Lazer,Booking,Pequeno_Almoco,7,Alta,Não,Não,Não,Sim,2,Sim,1,Não,Sim,Não,33.53,0.0,85.01,5.0,5.0,4,4,Não,297.0,891.0,174.08,1065.08,0.0
H000697,C003227,2023-01-23,2023-01-25,2,13,4,Superior,Lazer,Direto,Pequeno_Almoco,1,Baixa,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,16.91,0.0,0.0,3.0,4.0,5,5,Não,110.59,221.18,32.91,254.09,0.0
H001667,C006854,2023-04-27,2023-04-29,2,6,3,Superior,Business,Booking,Pequeno_Almoco,4,Media,Não,Não,Não,Não,0,Sim,3,Não,Não,Sim,20.39,0.0,0.0,4.0,5.0,5,5,Não,128.12,256.24,146.57,402.81,0.0
H001245,C001947,2024-03-31,2024-04-07,7,30,2,Superior,Lazer,Booking,Pequeno_Almoco,3,Baixa,Sim,Não,Não,Sim,2,Não,0,Não,Não,Não,0.0,56.24,76.02,5.0,5.0,4,5,Não,119.6,837.2,132.26,969.46,115.83
H000085,C004165,2023-04-09,2023-04-13,4,18,3,Standard,Lazer,Expedia,Meia_Pensao,4,Media,Sim,Não,Não,Sim,1,Não,0,Não,Não,Não,32.86,0.0,53.29,5.0,4.0,4,3,Não,101.79,407.16,386.15,793.31,109.18
H004686,C001802,2024-07-28,2024-08-03,6,102,1,Standard,Evento,Booking,Pequeno_Almoco,7,Alta,Sim,Não,Não,Sim,3,Não,0,Sim,Não,Sim,0.0,22.2,190.74,5.0,4.0,4,4,Sim,128.96,773.76,262.94,1036.7,88.14
H001216,C004480,2024-10-31,2024-11-04,4,54,2,Suite,Lazer,Booking,Pequeno_Almoco,10,Media,Não,Não,Não,Não,0,Não,0,Sim,Não,Sim,30.41,0.0,0.0,3.0,5.0,5,5,Não,213.88,855.52,80.41,935.93,0.0
H001210,C001441,2024-12-04,2024-12-05,1,11,4,Standard,Business,Direto,Pequeno_Almoco,12,Baixa,Não,Não,Não,Sim,1,Sim,2,Não,Sim,Não,21.28,0.0,58.71,4.0,5.0,3,5,Não,78.78,78.78,139.69,218.47,32.38
H000926,C005059,2024-04-10,2024-04-12,2,27,2,Suite,Lazer,Booking,Pequeno_Almoco,4,Media,Não,Não,Não,Sim,2,Não,0,Não,Sim,Sim,25.51,22.35,87.05,5.0,5.0,4,5,Não,224.41,448.82,200.91,649.73,0.0
H000325,C004168,2024-10-18,2024-10-21,3,31,3,Familiar,Lazer,Agencia,Pequeno_Almoco,10,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,10.33,6.61,0.0,4.0,4.0,4,5,Não,189.32,567.96,40.94,608.9,0.0
H002764,C006949,2024-09-12,2024-09-15,3,42,4,Familiar,Lazer,Expedia,Pequeno_Almoco,9,Alta,Não,Não,Não,Sim,1,Não,0,Sim,Sim,Sim,0.0,29.1,93.35,5.0,4.0,5,5,Não,193.58,580.74,196.45,777.19,0.0
H002053,C001218,2024-05-16,2024-05-18,2,35,2,Superior,Lazer,Expedia,Pequeno_Almoco,5,Media,Não,Não,Não,Não,0,Não,0,Sim,Não,Não,12.52,0.0,0.0,4.0,4.0,5,5,Não,137.51,275.02,12.52,287.54,0.0
H003642,C007962,2023-04-16,2023-04-19,3,2,2,Standard,Lazer,Booking,Pequeno_Almoco,4,Media,Sim,Não,Não,Não,0,Não,0,Sim,Sim,Não,0.0,31.7,0.0,4.0,5.0,5,3,Não,107.15,321.45,55.7,377.15,0.0
H002514,C005821,2023-03-14,2023-03-18,4,32,3,Familiar,Lazer,Booking,Pequeno_Almoco,3,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Sim,Não,0.0,38.31,129.15,5.0,5.0,5,4,Não,158.99,635.96,199.46,835.42,0.0
H000374,C001219,2024-11-18,2024-11-19,1,47,2,Superior,Business,Booking,Pequeno_Almoco,11,Baixa,Não,Não,Sim,Não,0,Sim,1,Sim,Sim,Não,34.25,0.0,0.0,5.0,3.0,5,5,Não,161.33,161.33,59.33,220.66,0.0
H001633,C005976,2024-05-21,2024-05-30,9,24,3,Superior,Business,Agencia,Pequeno_Almoco,5,Media,Não,Não,Não,Não,0,Não,0,Sim,Sim,Não,0.0,7.7,0.0,5.0,4.0,4,5,Não,128.99,1160.91,79.7,1240.61,0.0
H000801,C001918,2023-08-13,2023-08-15,2,66,2,Standard,Lazer,Booking,Pequeno_Almoco,8,Alta,Sim,Não,Não,Sim,1,Não,0,Sim,Não,Não,17.22,0.0,63.33,5.0,4.0,5,5,Sim,125.08,250.16,80.55,330.71,0.0
H003825,C002810,2024-02-18,2024-02-19,1,10,2,Superior,Lazer,Direto,Pequeno_Almoco,2,Baixa,Sim,Não,Não,Sim,1,Sim,2,Não,Sim,Não,14.18,49.24,41.06,5.0,5.0,3,4,Não,128.09,128.09,164.08,292.17,0.0
H002875,C005303,2024-04-22,2024-04-25,3,22,2,Superior,Lazer,Direto,Pequeno_Almoco,4,Media,Não,Não,Não,Sim,2,Sim,1,Não,Sim,Sim,0.0,0.0,81.57,4.0,5.0,4,5,Não,126.9,380.7,188.85,569.55,0.0
H001539,C007001,2024-12-04,2024-12-05,1,9,2,Suite,Lazer,Booking,Pequeno_Almoco,12,Baixa,Não,Não,Não,Sim,2,Sim,1,Sim,Sim,Não,14.8,0.0,105.6,5.0,4.0,5,4,Não,196.47,196.47,149.73,346.2,0.0
H001718,C001142,2023-12-13,2023-12-16,3,8,3,Familiar,Lazer,Direto,Pequeno_Almoco,12,Baixa,Não,Não,Não,Não,0,Sim,3,Sim,Sim,Não,0.0,0.0,0.0,4.0,5.0,4,5,Não,163.99,491.97,89.48,581.45,69.49
H001719,C006494,2023-03-10,2023-03-12,2,30,2,Superior,Lazer,Booking,Pequeno_Almoco,3,Baixa,Não,Não,Não,Não,0,Não,0,Sim,Sim,Não,0.0,0.0,0.0,4.0,5.0,5,5,Não,131.02,262.04,16.0,278.04,0.0
H004302,C007083,2023-11-30,2023-12-02,2,13,4,Standard,Lazer,Agencia,Pequeno_Almoco,11,Baixa,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,6.87,43.19,0.0,4.0,5.0,4,4,Não,72.61,145.22,66.06,211.28,0.0
H001177,C005286,2023-09-03,2023-09-05,2,54,4,Familiar,Lazer,Expedia,Pequeno_Almoco,9,Alta,Sim,Não,Não,Sim,1,Não,0,Não,Sim,Sim,28.62,18.67,66.86,4.0,5.0,4,5,Não,222.76,445.52,180.15,625.67,0.0
H001412,C007573,2024-03-26,2024-03-28,2,17,1,Suite,Lazer,Expedia,Pequeno_Almoco,3,Baixa,Não,Não,Não,Sim,1,Não,0,Sim,Não,Sim,0.0,0.0,47.9,4.0,5.0,4,3,Sim,189.61,379.22,97.9,477.12,0.0
H003443,C005959,2024-10-14,2024-10-16,2,43,2,Suite,Lazer,Expedia,Pequeno_Almoco,10,Media,Não,Não,Não,Sim,2,Não,0,Não,Não,Sim,18.79,0.0,156.91,5.0,5.0,5,4,Não,213.27,426.54,225.7,652.24,0.0
H003165,C006540,2023-03-13,2023-03-17,4,16,2,Superior,Business,Direto,Pequeno_Almoco,3,Baixa,Não,Não,Não,Sim,1,Não,0,Não,Não,Não,0.0,0.0,55.74,5.0,4.0,4,5,Não,123.4,493.6,55.74,549.34,0.0
H005282,C007200,2023-05-08,2023-05-09,1,16,2,Suite,Lazer,Expedia,Pequeno_Almoco,5,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,36.31,38.77,0.0,5.0,5.0,5,5,Não,236.33,236.33,83.08,319.41,0.0
H000427,C005582,2023-08-08,2023-08-09,1,95,3,Standard,Lazer,Booking,Pequeno_Almoco,8,Alta,Não,Não,Sim,Não,0,Não,0,Não,Sim,Não,30.59,0.0,0.0,4.0,3.0,4,5,Não,150.75,150.75,38.59,189.34,0.0
H002319,C004393,2023-01-27,2023-01-30,3,1,3,Standard,Business,Direto,Pequeno_Almoco,1,Baixa,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,4.0,5.0,5,5,Não,74.3,222.9,24.0,246.9,18.7
H004272,C002871,2023-09-13,2023-09-17,4,82,3,Suite,Evento,Booking,Pequeno_Almoco,9,Alta,Não,Não,Não,Não,0,Não,0,Não,Não,Não,36.16,0.0,0.0,5.0,5.0,4,4,Não,256.22,1024.88,36.16,1061.04,0.0
H000795,C007588,2024-04-24,2024-04-28,4,16,3,Superior,Lazer,Agencia,Pequeno_Almoco,4,Media,Não,Não,Não,Sim,2,Sim,5,Não,Sim,Sim,0.0,0.0,158.56,5.0,4.0,4,5,Não,141.01,564.04,337.41,901.45,0.0
H003897,C000303,2023-11-05,2023-11-09,4,21,2,Superior,Lazer,Direto,Pequeno_Almoco,11,Baixa,Sim,Não,Não,Sim,1,Sim,1,Não,Não,Não,0.0,0.0,107.42,4.0,5.0,3,4,Não,136.77,547.08,141.66,688.74,0.0
H001845,C004938,2024-11-12,2024-11-14,2,9,2,Standard,Lazer,Expedia,Pequeno_Almoco,11,Baixa,Não,Não,Não,Não,0,Não,0,Não,Não,Sim,21.89,20.52,0.0,5.0,5.0,5,4,Não,87.44,174.88,92.41,267.29,0.0
H003247,C005164,2024-02-22,2024-02-27,5,61,2,Suite,Business,Booking,Pequeno_Almoco,2,Baixa,Não,Não,Não,Sim,2,Sim,1,Sim,Não,Sim,0.0,29.46,90.87,5.0,5.0,5,3,Não,211.03,1055.15,204.48,1259.63,0.0
H001570,C005392,2024-08-01,2024-08-03,2,64,4,Familiar,Lazer,Booking,Pequeno_Almoco,8,Alta,Não,Não,Não,Não,0,Não,0,Sim,Sim,Não,15.08,0.0,0.0,5.0,3.0,4,4,Não,193.14,386.28,31.08,417.36,25.06
H003406,C000575,2024-04-25,2024-04-27,2,18,2,Standard,Lazer,Booking,Pequeno_Almoco,4,Media,Não,Não,Não,Sim,1,Não,0,Sim,Não,Não,0.0,0.0,77.31,4.0,5.0,3,5,Não,86.9,173.8,77.31,251.11,0.0
H001502,C001516,2023-04-22,2023-04-24,2,34,2,Standard,Lazer,Booking,Pequeno_Almoco,4,Media,Sim,Não,Não,Não,0,Sim,4,Sim,Não,Sim,0.0,39.09,0.0,5.0,4.0,5,5,Não,110.18,220.36,167.68,388.04,0.0
H004145,C005363,2023-02-17,2023-02-20,3,12,3,Superior,Business,Booking,Pequeno_Almoco,2,Baixa,Não,Não,Não,Não,0,Sim,1,Sim,Sim,Não,30.14,15.92,0.0,5.0,5.0,4,4,Não,130.06,390.18,103.04,493.22,0.0
H003890,C001768,2023-09-13,2023-09-14,1,23,2,Superior,Business,Agencia,Pequeno_Almoco,9,Alta,Não,Não,Não,Não,0,Não,0,Não,Não,Não,0.0,0.0,0.0,4.0,4.0,4,5,Não,166.47,166.47,0.0,166.47,0.0
H005152,C001209,2023-08-24,2023-08-27,3,52,1,Superior,Lazer,Direto,Pequeno_Almoco,8,Alta,Não,Não,Não,Não,0,Sim,3,Não,Não,Sim,0.0,0.0,0.0,4.0,4.0,4,5,Não,152.76,458.28,127.81,586.09,0.0
H000133,C006642,2024-08-12,2024-08-16,4,79,2,Standard,Lazer,Agencia,Pequeno_Almoco,8,Alta,Não,Não,Não,Sim,1,Não,0,Não,Não,Não,0.0,34.95,59.42,5.0,4.0,4,5,Não,113.42,453.68,94.37,548.05,0.0
H002466,C007349,2023-03-04,2023-03-05,1,22,2,Superior,Lazer,Direto,Pequeno_Almoco,3,Baixa,Sim,Não,Não,Não,0,Sim,4,Sim,Sim,Sim,27.76,0.0,0.0,5.0,4.0,4,5,Não,136.46,136.46,192.25,328.71,30.86
H001499,C004301,2024-12-22,2024-12-23,1,3,3,Familiar,Business,Direto,Meia_Pensao,12,Baixa,Sim,Não,Sim,Sim,1,Não,0,Não,Não,Não,34.88,22.84,50.24,4.0,5.0,5,5,Não,186.79,186.79,182.96,369.75,0.0
H001439,C004892,2023-05-18,2023-05-19,1,8,4,Suite,Lazer,Agencia,Meia_Pensao,5,Media,Não,Não,Não,Sim,1,Sim,4,Não,Sim,Não,0.0,0.0,66.94,5.0,5.0,5,5,Não,244.87,244.87,278.99,523.86,0.0
H000169,C002828,2023-03-15,2023-03-20,5,12,4,Familiar,Lazer,Direto,Pequeno_Almoco,3,Baixa,Não,Não,Não,Não,0,Não,0,Não,Sim,Sim,5.29,0.0,0.0,4.0,5.0,5,3,Sim,158.7,793.5,95.29,888.79,0.0
H001232,C007685,2024-09-05,2024-09-08,3,82,2,Standard,Lazer,Agencia,Meia_Pensao,9,Alta,Não,Não,Sim,Não,0,Não,0,Não,Sim,Não,0.0,13.4,0.0,4.0,5.0,4,4,Não,149.05,447.15,187.4,634.55,81.13
H000743,C000162,2024-05-20,2024-05-26,6,20,1,Standard,Evento,Booking,Meia_Pensao,5,Media,Não,Não,Não,Sim,2,Não,0,Não,Não,Não,0.0,32.16,165.71,4.0,4.0,4,4,Sim,83.14,498.84,347.87,846.71,0.0
H002878,C002896,2023-05-31,2023-06-05,5,16,3,Superior,Business,Expedia,Pequeno_Almoco,5,Media,Não,Não,Não,Sim,1,Sim,1,Sim,Sim,Não,14.97,24.66,58.22,4.0,4.0,3,3,Não,141.37,706.85,159.62,866.47,0.0
H003783,C001064,2024-09-02,2024-09-03,1,30,3,Superior,Evento,Expedia,Pequeno_Almoco,9,Alta,Não,Não,Não,Não,0,Não,0,Sim,Sim,Sim,19.01,16.83,0.0,4.0,5.0,4,5,Não,166.71,166.71,93.84,260.55,0.0
H000402,C005023,2023-04-13,2023-04-14,1,7,4,Familiar,Business,Booking,Pequeno_Almoco,4,Media,Não,Não,Não,Não,0,Não,0,Sim,Sim,Sim,0.0,0.0,0.0,4.0,4.0,4,4,Sim,182.25,182.25,58.0,240.25,0.0
H001213,C006555,2023-10-02,2023-10-03,1,2,4,Familiar,Business,Agencia,Pequeno_Almoco,10,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,16.09,0.0,4.0,5.0,5,4,Não,163.2,163.2,24.09,187.29,0.0
H000880,C006728,2024-12-21,2024-12-24,3,12,3,Familiar,Lazer,Booking,Meia_Pensao,12,Baixa,Sim,Não,Sim,Sim,1,Não,0,Sim,Sim,Sim,0.0,54.01,38.13,5.0,5.0,5,5,Não,216.42,649.26,391.14,1040.4,0.0
H005333,C007914,2024-04-13,2024-04-15,2,13,2,Superior,Lazer,Direto,Pequeno_Almoco,4,Media,Sim,Não,Não,Sim,2,Não,0,Sim,Não,Não,0.0,0.0,132.45,4.0,5.0,4,4,Não,156.08,312.16,132.45,444.61,47.94
H005461,C007485,2024-07-29,2024-08-02,4,84,2,Standard,Lazer,Agencia,Pequeno_Almoco,7,Alta,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,5.0,4.0,4,4,Não,102.86,411.44,32.0,443.44,0.0
H000168,C004244,2023-07-19,2023-07-21,2,97,2,Superior,Lazer,Booking,Pequeno_Almoco,7,Alta,Não,Não,Não,Sim,2,Sim,3,Não,Não,Não,14.59,0.0,177.83,4.0,5.0,4,5,Não,163.0,326.0,256.25,582.25,0.0
H005285,C007471,2023-04-29,2023-04-30,1,6,3,Suite,Lazer,Expedia,Pequeno_Almoco,4,Media,Sim,Não,Não,Sim,1,Sim,2,Sim,Sim,Não,0.0,31.37,46.34,4.0,5.0,4,5,Não,257.44,257.44,143.23,400.67,45.95
H003650,C007278,2024-05-05,2024-05-08,3,1,3,Standard,Lazer,Booking,Pequeno_Almoco,5,Media,Sim,Não,Não,Não,0,Sim,2,Sim,Sim,Não,0.0,12.25,0.0,4.0,5.0,5,3,Não,91.54,274.62,102.08,376.7,35.0
H003735,C004102,2023-03-16,2023-03-18,2,6,2,Suite,Evento,Booking,Pequeno_Almoco,3,Baixa,Não,Não,Não,Não,0,Não,0,Não,Não,Sim,27.25,47.9,0.0,5.0,5.0,5,4,Não,213.77,427.54,125.15,552.69,32.31
H000978,C006467,2024-08-17,2024-08-21,4,22,3,Familiar,Lazer,Booking,Pequeno_Almoco,8,Alta,Sim,Não,Não,Sim,2,Não,0,Não,Não,Não,0.0,0.0,73.29,4.0,4.0,4,4,Não,225.85,903.4,73.29,976.69,0.0
H002524,C007680,2024-06-05,2024-06-09,4,25,4,Familiar,Lazer,Booking,Pequeno_Almoco,6,Alta,Não,Não,Não,Sim,1,Não,0,Sim,Sim,Não,11.63,0.0,104.77,4.0,4.0,4,3,Não,217.41,869.64,148.4,1018.04,0.0
H001408,C006251,2023-09-04,2023-09-09,5,31,4,Superior,Lazer,Booking,Pequeno_Almoco,9,Alta,Não,Não,Não,Sim,2,Sim,3,Não,Sim,Sim,0.0,0.0,107.0,4.0,5.0,4,5,Não,159.05,795.25,263.43,1058.68,0.0
H001335,C004516,2023-04-17,2023-04-20,3,14,2,Standard,Lazer,Booking,Pequeno_Almoco,4,Media,Não,Não,Não,Sim,1,Não,0,Sim,Não,Sim,13.6,20.01,86.88,5.0,4.0,4,4,Não,87.15,261.45,170.49,431.94,0.0
H004677,C001537,2023-12-28,2024-01-01,4,4,2,Standard,Lazer,Direto,Pequeno_Almoco,12,Baixa,Não,Não,Sim,Não,0,Não,0,Não,Sim,Não,22.66,0.0,0.0,4.0,4.0,4,5,Não,100.17,400.68,54.66,455.34,0.0
H000334,C001026,2023-09-24,2023-09-25,1,23,2,Standard,Evento,Direto,Pequeno_Almoco,9,Alta,Sim,Não,Não,Sim,2,Não,0,Sim,Sim,Não,30.91,41.95,128.14,4.0,5.0,4,3,Sim,133.2,133.2,209.0,342.2,0.0
H003266,C004118,2024-08-13,2024-08-14,1,57,2,Superior,Evento,Direto,Pequeno_Almoco,8,Alta,Não,Não,Não,Não,0,Sim,1,Sim,Não,Sim,0.0,47.89,0.0,5.0,5.0,4,4,Não,153.11,153.11,131.84,284.95,33.03
H001422,C004077,2024-04-07,2024-04-10,3,6,2,Superior,Evento,Direto,Pequeno_Almoco,4,Media,Sim,Não,Não,Não,0,Não,0,Sim,Não,Não,0.0,0.0,0.0,4.0,4.0,4,4,Não,149.47,448.41,0.0,448.41,0.0
H000347,C007768,2023-02-09,2023-02-12,3,15,2,Standard,Business,Direto,Pequeno_Almoco,2,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Sim,Não,16.65,8.23,136.55,5.0,5.0,4,5,Não,81.64,244.92,185.43,430.35,0.0
H002805,C007022,2024-08-11,2024-08-19,8,76,2,Standard,Lazer,Booking,Pequeno_Almoco,8,Alta,Sim,Não,Não,Sim,2,Não,0,Sim,Sim,Sim,22.15,0.0,124.36,4.0,4.0,4,4,Não,129.95,1039.6,260.51,1300.11,0.0
H004915,C001898,2024-06-22,2024-06-25,3,85,2,Standard,Lazer,Direto,Pequeno_Almoco,6,Alta,Sim,Não,Sim,Não,0,Sim,5,Sim,Sim,Não,0.0,0.0,0.0,5.0,5.0,5,5,Não,145.93,437.79,179.15,616.94,0.0
H004705,C007145,2024-07-20,2024-07-22,2,90,1,Standard,Business,Agencia,Pequeno_Almoco,7,Alta,Sim,Não,Não,Não,0,Não,0,Não,Sim,Não,38.48,0.0,0.0,5.0,4.0,4,4,Não,128.96,257.92,54.48,312.4,0.0
H005105,C005887,2024-12-23,2024-12-28,5,14,3,Familiar,Lazer,Agencia,Pequeno_Almoco,12,Baixa,Não,Não,Sim,Sim,1,Não,0,Não,Sim,Não,20.21,0.0,87.93,4.0,4.0,4,5,Não,172.4,862.0,148.14,1010.14,87.39
H004338,C007935,2023-01-27,2023-02-02,6,6,2,Standard,Lazer,Booking,Pequeno_Almoco,1,Baixa,Não,Não,Não,Sim,1,Não,0,Sim,Sim,Não,0.0,0.0,121.31,4.0,5.0,4,3,Não,86.11,516.66,169.31,685.97,35.37
H002078,C001509,2024-03-21,2024-03-25,4,5,2,Standard,Lazer,Direto,Pequeno_Almoco,3,Baixa,Não,Não,Não,Não,0,Não,0,Sim,Não,Não,0.0,0.0,0.0,4.0,5.0,5,3,Não,76.59,306.36,0.0,306.36,0.0
H003997,C004095,2024-12-22,2024-12-25,3,10,2,Suite,Lazer,Direto,Pequeno_Almoco,12,Baixa,Sim,Não,Sim,Sim,1,Sim,1,Sim,Não,Sim,0.0,21.35,62.98,5.0,5.0,4,5,Não,257.96,773.88,165.5,939.38,50.83
H003160,C006764,2023-09-08,2023-09-10,2,42,3,Familiar,Lazer,Direto,Pequeno_Almoco,9,Alta,Não,Não,Não,Não,0,Não,0,Sim,Não,Sim,0.0,0.0,0.0,5.0,4.0,5,5,Não,230.56,461.12,50.0,511.12,54.48
H003208,C002666,2023-07-18,2023-07-22,4,53,2,Suite,Lazer,Expedia,Pequeno_Almoco,7,Alta,Não,Não,Não,Sim,1,Sim,1,Sim,Não,Sim,15.73,0.0,45.17,4.0,4.0,5,5,Não,263.47,1053.88,142.0,1195.88,0.0
H000394,C002775,2023-06-14,2023-06-19,5,101,2,Standard,Lazer,Booking,Pequeno_Almoco,6,Alta,Não,Não,Não,Não,0,Não,0,Não,Sim,Sim,0.0,19.69,0.0,4.0,5.0,4,5,Não,112.88,564.4,109.69,674.09,91.72
H001942,C004540,2023-07-05,2023-07-08,3,119,1,Standard,Lazer,Agencia,Pequeno_Almoco,7,Alta,Não,Não,Não,Sim,1,Não,0,Não,Sim,Sim,0.0,0.0,42.64,4.0,5.0,5,4,Não,122.41,367.23,116.64,483.87,72.54
H003790,C005115,2024-01-27,2024-02-01,5,38,3,Familiar,Lazer,Direto,Pequeno_Almoco,1,Baixa,Sim,Não,Não,Sim,2,Não,0,Não,Não,Não,18.41,23.8,104.02,5.0,5.0,5,3,Não,168.51,842.55,146.23,988.78,136.91
H000316,C006922,2023-05-19,2023-05-27,8,23,4,Superior,Lazer,Booking,Pequeno_Almoco,5,Media,Não,Não,Não,Sim,1,Sim,2,Sim,Sim,Não,21.03,0.0,60.94,5.0,5.0,4,4,Não,126.42,1011.36,182.23,1193.59,0.0
H003860,C005927,2023-01-02,2023-01-04,2,14,2,Standard,Lazer,Booking,Pequeno_Almoco,1,Baixa,Não,Não,Não,Sim,1,Não,0,Não,Sim,Não,18.68,0.0,47.9,3.0,5.0,4,3,Não,72.57,145.14,82.58,227.72,0.0
H000531,C005735,2023-09-02,2023-09-05,3,45,4,Familiar,Lazer,Booking,Pequeno_Almoco,9,Alta,Sim,Não,Não,Não,0,Não,0,Não,Sim,Sim,0.0,0.0,0.0,5.0,5.0,4,4,Não,252.82,758.46,74.0,832.46,0.0
H002115,C002054,2024-08-11,2024-08-14,3,87,1,Standard,Lazer,Direto,Pequeno_Almoco,8,Alta,Sim,Não,Não,Não,0,Não,0,Sim,Não,Não,38.84,15.21,0.0,3.0,5.0,5,4,Não,125.19,375.57,54.05,429.62,0.0
H002457,C005879,2023-08-25,2023-09-01,7,57,1,Standard,Lazer,Expedia,Pequeno_Almoco,8,Alta,Não,Não,Não,Não,0,Sim,1,Não,Sim,Não,0.0,0.0,0.0,4.0,5.0,4,4,Não,120.39,842.73,82.18,924.91,0.0
H004240,C005707,2023-05-17,2023-05-19,2,11,2,Standard,Business,Booking,Pequeno_Almoco,5,Media,Não,Não,Não,Sim,2,Não,0,Não,Não,Sim,0.0,0.0,147.74,5.0,4.0,3,4,Não,99.73,199.46,197.74,397.2,0.0
H004763,C004594,2024-12-10,2024-12-12,2,27,2,Superior,Business,Booking,Pequeno_Almoco,12,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Não,Sim,15.02,0.0,158.82,4.0,5.0,4,4,Não,109.64,219.28,223.84,443.12,0.0
H001777,C000630,2024-10-15,2024-10-17,2,37,4,Familiar,Evento,Booking,Meia_Pensao,10,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,13.33,26.75,0.0,3.0,4.0,5,4,Não,171.32,342.64,256.08,598.72,0.0
H003241,C001775,2023-05-27,2023-05-28,1,7,4,Standard,Business,Booking,Pequeno_Almoco,5,Media,Sim,Não,Não,Não,0,Não,0,Sim,Sim,Sim,28.19,18.17,0.0,5.0,5.0,4,4,Não,95.69,95.69,104.36,200.05,0.0
H002953,C006586,2024-05-30,2024-06-02,3,8,2,Standard,Business,Booking,Pequeno_Almoco,5,Media,Não,Não,Não,Sim,1,Sim,2,Não,Sim,Não,0.0,26.02,47.38,5.0,3.0,4,4,Não,88.31,264.93,153.01,417.94,0.0
H000024,C001374,2023-09-12,2023-09-13,1,87,2,Suite,Lazer,Expedia,Pequeno_Almoco,9,Alta,Não,Não,Não,Sim,2,Não,0,Não,Sim,Sim,16.33,44.35,146.48,4.0,5.0,4,5,Não,268.08,268.08,265.16,533.24,0.0
H001559,C005173,2023-06-27,2023-06-29,2,31,2,Standard,Business,Direto,Pequeno_Almoco,6,Alta,Não,Não,Não,Não,0,Sim,1,Não,Sim,Não,16.26,0.0,0.0,3.0,4.0,3,3,Não,118.81,237.62,65.75,303.37,0.0
H003889,C002949,2024-01-03,2024-01-05,2,3,2,Standard,Lazer,Direto,Pequeno_Almoco,1,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Sim,Sim,0.0,0.0,165.86,4.0,4.0,5,3,Sim,83.15,166.3,231.86,398.16,0.0
H001047,C002500,2023-07-26,2023-07-30,4,56,1,Standard,Business,Direto,Pequeno_Almoco,7,Alta,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,4.0,4.0,5,3,Não,112.4,449.6,32.0,481.6,0.0
H005239,C002510,2024-09-22,2024-09-24,2,130,3,Familiar,Business,Booking,Pequeno_Almoco,9,Alta,Sim,Não,Não,Não,0,Sim,4,Não,Não,Não,35.21,0.0,0.0,4.0,5.0,4,3,Não,236.8,473.6,170.47,644.07,0.0
H001984,C000155,2024-07-15,2024-07-19,4,21,4,Familiar,Lazer,Booking,Pequeno_Almoco,7,Alta,Não,Não,Não,Sim,1,Não,0,Não,Sim,Não,35.47,0.0,38.28,4.0,5.0,5,2,Sim,228.15,912.6,105.75,1018.35,0.0
H003130,C003560,2023-05-24,2023-05-26,2,15,2,Superior,Evento,Booking,Pequeno_Almoco,5,Media,Não,Não,Não,Sim,2,Não,0,Não,Não,Não,25.88,0.0,183.5,4.0,5.0,4,5,Não,128.42,256.84,209.38,466.22,0.0
H001774,C002614,2024-10-22,2024-10-25,3,20,2,Standard,Evento,Agencia,Pequeno_Almoco,10,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,4.0,5.0,4,3,Não,86.62,259.86,24.0,283.86,37.01
H004837,C004705,2024-02-29,2024-03-02,2,29,2,Superior,Lazer,Booking,Pequeno_Almoco,2,Baixa,Não,Não,Sim,Sim,2,Sim,2,Não,Não,Não,0.0,19.97,94.05,3.0,5.0,4,4,Não,151.61,303.22,149.82,453.04,0.0
H004819,C006571,2023-07-02,2023-07-04,2,56,1,Standard,Business,Booking,Pequeno_Almoco,7,Alta,Sim,Não,Não,Não,0,Não,0,Sim,Não,Não,17.17,9.48,0.0,4.0,3.0,5,4,Não,113.11,226.22,26.65,252.87,0.0
