reserva_id,cliente_id,data,hora,num_pessoas_mesa,dia_semana,mes,epoca,fim_semana,feriado,evento_cidade,temperatura_exterior,chuva,tinha_reserva,tempo_espera_minutos,tipo_servico,prato_principal,pediu_entrada,pediu_sobremesa,pediu_vinho,pediu_cafe,num_pratos_partilha,tempo_permanencia_minutos,rating,voltou_visitar,gasto_comida,gasto_bebidas,gasto_total
R002580,C000067,2024-05-13,19:15,2,Monday,5,Media,Não,Não,Não,17.8,Sim,Sim,2,Menu_Degustacao,Outro,Sim,Sim,Sim,Não,0,132.0,4.0,Sim,134.4,14.54,148.94
R023074,,2023-10-04,13:00,2,Wednesday,10,Media,Não,Não,Não,15.5,Não,Não,22,Menu_Degustacao,Vegetariano,Sim,Sim,Sim,Sim,0,137.0,5.0,Não,158.22,20.33,178.55
R013507,,2023-06-10,12:00,3,Saturday,6,Alta,Sim,Não,Não,19.6,Sim,Sim,5,Menu_Dia,Peixe,Não,Não,Não,Não,1,47.0,3.0,Não,52.8,6.36,59.16
R015960,,2023-01-21,14:00,2,Saturday,1,Baixa,Sim,Não,Não,5.6,Não,Sim,13,Menu_Dia,Peixe,Não,Não,Não,Não,1,53.0,4.0,Não,45.52,6.39,51.92
R002010,C005458,2023-08-22,20:30,2,Tuesday,8,Alta,Não,Não,Não,22.8,Não,Não,12,Menu_Degustacao,Vegetariano,Sim,Sim,Sim,Sim,2,111.0,5.0,Sim,175.75,23.31,199.06
R001423,C006759,2023-10-23,13:00,4,Monday,10,Media,Não,Não,Sim,20.1,Não,Sim,13,Menu_Dia,Carne,Não,Não,Não,Sim,0,35.0,5.0,Sim,68.52,18.46,86.98
R011277,,2024-01-19,12:00,2,Friday,1,Baixa,Não,Não,Não,10.4,Não,Não,34,A_La_Carte,Peixe,Não,Sim,Sim,Não,0,77.0,3.0,Não,57.84,17.43,75.27
R004120,C002959,2023-02-22,22:15,2,Wednesday,2,Baixa,Não,Não,Não,9.6,Sim,Não,5,A_La_Carte,Peixe,Não,Não,Não,Não,1,87.0,5.0,Sim,76.49,5.24,81.72
R011926,,2023-03-01,20:00,2,Wednesday,3,Baixa,Não,Não,Não,10.8,Não,Sim,4,Menu_Dia,Carne,Sim,Sim,Sim,Não,0,30.0,4.0,Não,69.21,17.28,86.49
R015713,,2024-02-06,19:15,2,Tuesday,2,Baixa,Não,Não,Não,10.9,Não,Não,20,A_La_Carte,Peixe,Não,Não,Sim,Sim,0,67.0,4.0,Não,44.37,20.63,65.0
R003352,C004938,2023-10-20,21:30,1,Friday,10,Media,Não,Não,Não,19.4,Sim,Sim,6,Menu_Dia,Peixe,Não,Sim,Sim,Sim,0,40.0,4.0,Sim,18.58,10.42,29.0
R021360,,2024-03-20,21:00,3,Wednesday,3,Baixa,Não,Não,Não,14.9,Não,Sim,4,Menu_Dia,Carne,Não,Sim,Não,Não,0,40.0,2.0,Não,49.99,7.34,57.32
R017475,,2023-01-31,20:15,2,Tuesday,1,Baixa,Não,Não,Não,11.0,Não,Não,21,Menu_Dia,Peixe,Não,Não,Sim,Não,0,45.0,3.0,Não,32.38,16.04,48.42
R006187,C000291,2023-08-13,19:45,2,Sunday,8,Alta,Sim,Não,Não,19.6,Sim,Não,14,Menu_Dia,Carne,Sim,Não,Não,Sim,1,37.0,4.0,Sim,67.84,9.88,77.72
R005648,C001463,2024-05-21,14:30,2,Tuesday,5,Media,Não,Não,Não,16.3,Não,Não,6,A_La_Carte,Peixe,Não,Sim,Não,Sim,1,81.0,5.0,Sim,75.74,10.23,85.97
R008407,C007522,2023-05-22,19:15,2,Monday,5,Media,Não,Não,Não,23.9,Sim,Sim,10,A_La_Carte,Peixe,Sim,Não,Sim,Não,0,81.0,4.0,Sim,76.35,16.85,93.21
R009578,C006541,2024-06-08,12:45,3,Saturday,6,Alta,Sim,Não,Não,24.0,Não,Não,6,Menu_Dia,Peixe,Não,Não,Sim,Sim,0,38.0,4.0,Não,45.98,61.91,107.89
R006245,C002727,2023-06-21,21:45,3,Wednesday,6,Alta,Não,Não,Sim,19.2,Não,Sim,3,A_La_Carte,Carne,Não,Não,Sim,Não,0,58.0,5.0,Sim,101.84,51.26,153.1
R025665,,2023-03-03,21:30,3,Friday,3,Baixa,Não,Não,Não,7.6,Não,Sim,0,Menu_Dia,Carne,Sim,Não,Sim,Não,0,36.0,5.0,Não,71.16,73.42,144.57
R001924,C003985,2024-08-11,20:00,4,Sunday,8,Alta,Sim,Não,Não,25.0,Não,Sim,5,A_La_Carte,Peixe,Sim,Sim,Sim,Não,1,77.0,5.0,Não,204.27,64.69,268.96
R022002,,2024-02-22,22:00,2,Thursday,2,Baixa,Não,Não,Não,12.0,Não,Não,15,Menu_Dia,Carne,Não,Não,Sim,Não,1,33.0,5.0,Não,46.65,18.8,65.46
R001449,C001849,2023-09-14,22:15,2,Thursday,9,Alta,Não,Não,Não,24.9,Não,Não,23,A_La_Carte,Carne,Sim,Não,Sim,Não,1,114.0,4.0,Sim,88.29,14.67,102.96
R002982,C005922,2023-07-13,13:30,2,Thursday,7,Alta,Não,Não,Não,22.1,Não,Não,13,Menu_Dia,Carne,Sim,Não,Sim,Sim,0,46.0,3.0,Não,39.35,17.12,56.48
R000197,C003093,2023-09-26,14:15,2,Tuesday,9,Alta,Não,Não,Não,20.5,Sim,Não,7,A_La_Carte,Peixe,Não,Não,Não,Sim,0,,4.0,Sim,48.68,7.82,56.5
R003001,C003604,2023-10-24,22:15,4,Tuesday,10,Media,Não,Não,Não,12.7,Não,Sim,2,Menu_Dia,Peixe,Sim,Sim,Sim,Não,3,60.0,,Sim,161.87,64.06,225.93
R012634,,2023-12-22,20:15,4,Friday,12,Baixa,Não,Não,Sim,12.5,Não,Não,5,A_La_Carte,Carne,Não,Não,Sim,Não,1,66.0,4.0,Sim,153.32,61.11,214.42
R013760,,2023-03-03,19:30,2,Friday,3,Baixa,Não,Não,Não,10.8,Sim,Sim,5,A_La_Carte,Peixe,Sim,Sim,Sim,Não,0,63.0,3.0,Não,75.88,15.01,90.89
R011569,,2024-10-03,20:15,3,Thursday,10,Media,Não,Não,Não,14.3,Não,Não,22,A_La_Carte,Carne,Sim,Não,Sim,Não,0,67.0,4.0,Não,86.9,76.16,163.06
R002749,C001160,2023-10-30,22:30,2,Monday,10,Media,Não,Não,Sim,19.4,Não,Não,9,A_La_Carte,Carne,Não,Não,Sim,Não,0,44.0,5.0,Sim,40.78,15.02,55.79
R017763,,2023-03-28,21:30,1,Tuesday,3,Baixa,Não,Não,Não,13.2,Não,Não,44,Menu_Dia,Carne,Não,Não,Não,Não,0,50.0,3.0,Não,12.25,2.32,14.57
R009170,C007831,2023-03-10,22:00,1,Friday,3,Baixa,Não,Não,Não,8.1,Não,Sim,9,A_La_Carte,Carne,Não,Sim,Sim,Não,0,73.0,,Não,39.14,7.34,46.48
R004161,C004613,2023-04-08,21:45,4,Saturday,4,Media,Sim,Não,Não,20.4,Não,Não,7,A_La_Carte,Vegetariano,Sim,Sim,Sim,Sim,1,76.0,4.0,Não,207.54,78.63,286.17
R013609,,2024-02-17,19:00,3,Saturday,2,Baixa,Sim,Não,Não,9.3,Sim,Não,19,Menu_Dia,Vegetariano,Sim,Não,Sim,Não,0,30.0,4.0,Não,69.53,43.77,113.3
R021167,,2023-07-21,19:30,1,Friday,7,Alta,Não,Não,Não,25.5,Não,Não,22,Menu_Dia,Peixe,Não,Sim,Não,Sim,0,38.0,3.0,Não,18.59,5.85,24.44
R012796,,2024-03-20,19:00,4,Wednesday,3,Baixa,Não,Não,Não,12.1,Não,Sim,3,A_La_Carte,Carne,Sim,Não,Não,Sim,1,78.0,5.0,Não,190.43,18.09,208.52
R012440,,2023-08-29,19:30,3,Tuesday,8,Alta,Não,Não,Não,25.8,Não,Sim,4,A_La_Carte,Carne,Não,Não,Sim,Sim,0,93.0,2.0,Sim,92.12,61.36,153.47
R019707,,2024-10-11,14:30,1,Friday,10,Media,Não,Não,Não,13.4,Não,Não,11,Menu_Dia,Peixe,Sim,Não,Não,Sim,0,31.0,4.0,Sim,18.09,5.29,23.38
R024710,,2023-05-07,20:00,3,Sunday,5,Media,Sim,Não,Não,15.8,Sim,Sim,9,A_La_Carte,Carne,Não,Não,Sim,Não,2,82.0,3.0,Não,130.62,65.54,196.15
R013641,,2024-09-30,19:15,1,Monday,9,Alta,Não,Não,Não,18.8,Não,Não,23,Menu_Dia,Carne,Sim,Não,Não,Não,0,59.0,3.0,Não,26.48,2.33,28.81
R025461,,2023-10-16,19:15,2,Monday,10,Media,Não,Não,Não,18.1,Sim,Não,12,A_La_Carte,Carne,Não,Não,Sim,Sim,0,64.0,2.0,Não,43.25,18.38,61.63
R018007,,2023-06-24,20:15,8,Saturday,6,Alta,Sim,Não,Sim,17.1,Não,Não,21,A_La_Carte,Peixe,Não,Não,Sim,Não,1,76.0,4.0,Não,203.66,155.53,359.19
R010728,,2023-07-07,12:15,2,Friday,7,Alta,Não,Não,Não,23.7,Não,Sim,10,Menu_Dia,Peixe,Sim,Sim,Não,Sim,0,50.0,4.0,Não,64.44,7.53,71.97
R016792,,2024-11-09,22:00,8,Saturday,11,Baixa,Sim,Não,Não,13.0,Sim,Sim,12,A_La_Carte,Carne,Não,Não,Sim,Sim,1,76.0,4.0,Não,237.74,86.16,323.89
R016234,,2024-11-13,13:00,1,Wednesday,11,Baixa,Não,Não,Não,10.4,Sim,Não,16,Menu_Dia,Peixe,Não,Não,Não,Sim,0,47.0,4.0,Não,14.39,3.43,17.82
R007889,C006801,2023-05-14,20:00,2,Sunday,5,Media,Sim,Não,Não,18.1,Não,Sim,3,A_La_Carte,Peixe,Sim,Não,Sim,Não,1,79.0,4.0,Sim,90.49,17.17,107.67
R001203,C001016,2023-03-04,20:15,2,Saturday,3,Baixa,Sim,Não,Sim,12.5,Não,Sim,4,Menu_Degustacao,Carne,Sim,Sim,Sim,Não,2,116.0,5.0,Sim,189.23,15.64,204.87
R008049,C007069,2023-11-23,14:00,1,Thursday,11,Baixa,Não,Não,Não,12.0,Não,Não,18,A_La_Carte,Peixe,Sim,Não,Sim,Não,0,82.0,4.0,Sim,29.76,10.43,40.19
R011334,,2023-01-17,19:45,2,Tuesday,1,Baixa,Não,Não,Não,11.7,Não,Não,12,A_La_Carte,Carne,Não,Não,Não,Não,0,57.0,3.0,Não,49.68,6.0,55.68
R021842,,2023-12-09,12:45,2,Saturday,12,Baixa,Sim,Não,Não,12.9,Não,Sim,5,Menu_Dia,Carne,Sim,Não,Sim,Sim,0,37.0,4.0,Não,45.0,21.06,66.05
R023660,,2023-06-01,20:15,2,Thursday,6,Alta,Não,Não,Não,20.7,Sim,Não,16,Menu_Dia,Peixe,Não,Sim,Não,Sim,0,61.0,4.0,Não,45.55,10.2,55.75
R008871,C007430,2023-04-30,19:30,2,Sunday,4,Media,Sim,Não,Não,11.4,Sim,Sim,5,A_La_Carte,Carne,Sim,Não,Sim,Não,2,49.0,4.0,Sim,90.43,17.82,108.25
R015605,,2024-05-12,20:30,7,Sunday,5,Media,Sim,Não,Não,21.9,Não,Sim,6,A_La_Carte,Vegetariano,Sim,Não,Sim,Sim,1,82.0,5.0,Não,255.69,114.88,370.57
R006550,C004858,2024-07-23,13:15,3,Tuesday,7,Alta,Não,Não,Não,25.6,Sim,Sim,2,A_La_Carte,Peixe,Sim,Não,Sim,Sim,1,87.0,4.0,Não,124.16,61.56,185.72
R019898,,2023-04-15,20:45,7,Saturday,4,Media,Sim,Não,Não,14.0,Sim,Sim,1,Menu_Dia,Carne,Não,Sim,Sim,Não,1,31.0,4.0,Não,150.87,126.26,277.13
R019269,,2023-04-23,20:15,2,Sunday,4,Media,Sim,Não,Não,16.1,Não,Sim,3,Menu_Dia,Carne,Não,Não,Sim,Não,0,51.0,4.0,Sim,30.26,16.62,46.88
R010804,,2023-10-01,13:00,1,Sunday,10,Media,Sim,Não,Não,17.3,Não,Não,14,A_La_Carte,Carne,Sim,Não,Não,Sim,0,69.0,5.0,Não,34.98,4.74,39.72
R022754,,2023-01-15,21:30,2,Sunday,1,Baixa,Sim,Não,Não,10.1,Sim,Sim,8,A_La_Carte,Carne,Não,Sim,Sim,Não,0,64.0,4.0,Não,66.68,18.95,85.63
R010581,,2023-06-30,21:00,2,Friday,6,Alta,Não,Não,Não,19.1,Não,Não,7,A_La_Carte,Peixe,Não,Não,Sim,Não,0,74.0,4.0,Não,56.79,16.23,73.02
R014816,,2023-11-10,19:30,4,Friday,11,Baixa,Não,Não,Não,9.5,Sim,Não,13,A_La_Carte,Peixe,Não,Não,Sim,Não,2,68.0,3.0,Não,112.79,84.73,197.52
R006519,C001284,2023-02-22,22:45,2,Wednesday,2,Baixa,Não,Não,Não,10.8,Não,Sim,1,A_La_Carte,Carne,Sim,Não,Sim,Não,0,65.0,3.0,Não,64.41,13.58,77.99
R016427,,2024-02-27,22:00,1,Tuesday,2,Baixa,Não,Não,Não,13.3,Não,Não,30,A_La_Carte,Peixe,Sim,Não,Não,Não,0,87.0,2.0,Não,31.11,2.48,33.59
R022838,,2024-03-18,12:45,2,Monday,3,Baixa,Não,Não,Não,15.5,Não,Não,15,Menu_Dia,Carne,Sim,Não,Não,Sim,1,75.0,4.0,Não,62.85,9.98,72.82
R017831,,2023-02-09,13:00,3,Thursday,2,Baixa,Não,Não,Não,11.9,Não,Não,31,Menu_Dia,Carne,Não,Não,Não,Não,0,50.0,2.0,Não,48.32,10.55,58.87
R012531,,2024-05-31,19:45,2,Friday,5,Media,Não,Não,Não,21.0,Não,Não,33,Menu_Dia,Carne,Sim,Sim,Não,Não,0,44.0,3.0,Não,65.85,7.73,73.57
R024361,,2024-07-13,22:00,5,Saturday,7,Alta,Sim,Não,Não,19.7,Não,Sim,6,Menu_Dia,Vegetariano,Não,Não,Sim,Sim,0,54.0,4.0,Não,75.93,69.57,145.5
R013163,,2023-05-30,19:00,3,Tuesday,5,Media,Não,Não,Não,,Não,Sim,1,A_La_Carte,Carne,Sim,Sim,Sim,Não,0,73.0,3.0,Não,120.31,54.37,174.67
R016393,,2024-03-30,12:00,2,Saturday,3,Baixa,Sim,Não,Não,8.5,Não,Sim,12,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,0,93.0,5.0,Não,128.71,20.14,148.85
R002215,C007161,2024-07-20,20:30,7,Saturday,7,Alta,Sim,Não,Não,24.1,Não,Sim,8,Menu_Degustacao,Vegetariano,Sim,Sim,Sim,Não,1,77.0,4.0,Não,543.29,114.47,657.76
R016187,,2023-05-29,12:30,1,Monday,5,Media,Não,Não,Não,17.2,Não,Sim,7,Menu_Dia,Peixe,Sim,Não,Sim,Sim,0,34.0,5.0,Não,26.94,12.04,38.98
R019143,,2023-01-17,22:45,1,Tuesday,1,Baixa,Não,Não,Não,7.5,Sim,Sim,0,Menu_Dia,Carne,Sim,Não,Não,Não,0,42.0,5.0,Não,22.45,2.02,24.47
R015086,,2023-11-24,21:30,1,Friday,11,Baixa,Não,Não,Não,15.6,Não,Não,22,A_La_Carte,Carne,Sim,Não,Sim,Sim,0,,4.0,Não,37.95,9.47,47.42
R005536,C003950,2024-07-02,20:30,2,Tuesday,7,Alta,Não,Não,Não,24.8,Não,Sim,11,A_La_Carte,Peixe,Sim,Não,Sim,Não,1,75.0,2.0,Não,98.27,15.99,114.25
R012855,,2024-08-28,20:30,3,Wednesday,8,Alta,Não,Não,Não,15.1,Não,Não,30,A_La_Carte,Peixe,Sim,Sim,Sim,Sim,0,64.0,3.0,Não,101.85,39.94,141.79
R018268,,2024-08-31,19:00,1,Saturday,8,Alta,Sim,Não,Não,21.1,Não,Sim,0,Menu_Dia,Carne,Não,Não,Sim,Não,0,44.0,4.0,Não,16.67,9.83,26.49
R024546,,2023-07-16,19:00,3,Sunday,7,Alta,Sim,Não,Não,18.9,Não,Sim,9,Menu_Degustacao,Vegetariano,Sim,Sim,Sim,Não,0,137.0,4.0,Não,213.95,72.56,286.51
R004811,C000054,2024-11-17,19:15,4,Sunday,11,Baixa,Sim,Não,Não,13.8,Sim,Sim,4,A_La_Carte,Carne,Sim,Sim,Sim,Sim,0,73.0,5.0,Não,168.69,62.98,231.66
R011161,,2024-08-19,21:00,4,Monday,8,Alta,Não,Não,Não,24.9,Não,Sim,4,Menu_Dia,Peixe,Não,Sim,Sim,Sim,2,47.0,3.0,Não,112.97,77.39,190.35
R019692,,2024-11-01,13:45,2,Friday,11,Baixa,Não,Não,Não,11.9,Não,Não,11,Menu_Dia,Carne,Sim,Sim,Não,Não,0,51.0,2.0,Não,62.72,7.43,70.15
R004795,C000112,2023-02-22,22:30,2,Wednesday,2,Baixa,Não,Não,Não,13.8,Sim,Não,15,A_La_Carte,Carne,Não,Sim,Sim,Não,0,42.0,3.0,Não,50.43,15.64,66.07
R023081,,2023-01-27,12:00,3,Friday,1,Baixa,Não,Não,Não,4.8,Sim,Não,8,A_La_Carte,Peixe,Não,Não,Sim,Não,1,90.0,3.0,Não,71.25,51.69,122.94
R019437,,2024-05-02,20:00,2,Thursday,5,Media,Não,Não,Não,12.9,Não,Sim,9,Menu_Dia,Carne,Sim,Sim,Sim,Não,0,56.0,4.0,Sim,60.16,19.96,80.12
R007886,C006072,2023-11-08,22:30,4,Wednesday,11,Baixa,Não,Não,Não,13.2,Não,Sim,4,Menu_Dia,Carne,Sim,Sim,Não,Sim,1,56.0,5.0,Sim,151.72,20.61,172.33
R018562,,2024-05-18,19:30,2,Saturday,5,Media,Sim,Não,Não,20.4,Não,Sim,5,Menu_Dia,Peixe,Não,Sim,Sim,Não,0,30.0,3.0,Não,44.09,15.63,59.72
R022825,,2024-03-07,12:45,2,Thursday,3,Baixa,Não,Não,Não,13.9,Não,Sim,2,Menu_Degustacao,Peixe,Sim,Sim,Sim,Não,0,125.0,4.0,Não,161.14,18.02,179.16
R025754,,2024-03-03,12:30,7,Sunday,3,Baixa,Sim,Não,Não,12.9,Não,Sim,7,A_La_Carte,Vegetariano,Não,Sim,Não,Não,2,82.0,5.0,Não,244.19,25.13,269.32
R002436,C002272,2023-07-04,12:30,3,Tuesday,7,Alta,Não,Não,Não,27.5,Não,Sim,9,Menu_Degustacao,Outro,Sim,Sim,Sim,Sim,0,122.0,4.0,Sim,245.39,65.31,310.7
R013782,,2024-11-06,14:00,4,Wednesday,11,Baixa,Não,Não,Não,17.9,Não,Sim,20,A_La_Carte,Peixe,Sim,Não,Não,Sim,0,75.0,4.0,Não,128.46,20.59,149.05
R011178,,2023-07-24,13:15,2,Monday,7,Alta,Não,Não,Não,19.0,Sim,Não,21,A_La_Carte,Carne,Não,Não,Sim,Sim,0,71.0,4.0,Não,60.32,16.16,76.48
R001805,C001311,2023-03-29,22:45,4,Wednesday,3,Baixa,Não,Não,Não,14.2,Não,Sim,17,A_La_Carte,Carne,Não,Não,Sim,Não,1,44.0,3.0,Sim,116.25,77.48,193.73
R025890,,2024-01-22,20:45,2,Monday,1,Baixa,Não,Não,Não,5.6,Não,Não,22,A_La_Carte,Carne,Não,Não,Não,Não,0,63.0,3.0,Não,37.57,4.98,42.55
R009713,C003288,2024-03-14,12:00,3,Thursday,3,Baixa,Não,Não,Não,13.9,Não,Sim,8,A_La_Carte,Peixe,Não,Não,Não,Não,0,82.0,3.0,Sim,94.19,11.7,105.89
R006905,C002540,2024-07-14,14:15,2,Sunday,7,Alta,Sim,Não,Não,17.9,Sim,Sim,5,A_La_Carte,Peixe,Não,Sim,Sim,Sim,0,53.0,5.0,Não,66.53,19.45,85.99
R008257,C007831,2024-10-22,21:45,3,Tuesday,10,Media,Não,Não,Não,12.4,Sim,Não,18,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,0,117.0,4.0,Sim,205.84,55.98,261.82
R020231,,2024-10-03,22:00,3,Thursday,10,Media,Não,Não,Não,18.8,Não,Não,29,A_La_Carte,Peixe,Sim,Não,Sim,Não,0,,3.0,Não,117.97,65.03,183.0
R005077,C005412,2023-11-09,19:15,2,Thursday,11,Baixa,Não,Não,Não,9.4,Não,Sim,9,A_La_Carte,Peixe,Não,Não,Sim,Não,0,97.0,5.0,Não,64.66,18.54,83.2
R005043,C007421,2023-07-19,20:45,1,Wednesday,7,Alta,Não,Não,Não,23.3,Não,Não,24,Menu_Dia,Outro,Sim,Sim,Não,Sim,0,52.0,5.0,Sim,26.01,5.61,31.62
R002623,C000418,2023-07-24,12:00,1,Monday,7,Alta,Não,Não,Sim,21.1,Não,Não,15,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,0,125.0,5.0,Sim,66.0,9.84,75.84
R023980,,2024-05-19,14:30,2,Sunday,5,Media,Sim,Não,Não,17.8,Não,Não,21,Menu_Dia,Carne,Não,Sim,Não,Não,1,44.0,1.0,Sim,52.85,6.29,59.14
R010944,,2024-10-23,14:00,2,Wednesday,10,Media,Não,Não,Não,16.4,Não,Sim,1,Menu_Degustacao,Peixe,Sim,Sim,Não,Sim,0,94.0,4.0,Não,172.1,10.0,182.1
R011757,,2024-01-10,19:00,2,Wednesday,1,Baixa,Não,Não,Não,9.4,Não,Sim,15,A_La_Carte,Carne,Sim,Não,Não,Não,0,46.0,4.0,Não,48.69,6.52,55.21
R003299,C005967,2023-01-24,12:30,2,Tuesday,1,Baixa,Não,Não,Não,8.1,Não,Não,9,A_La_Carte,Carne,Não,Sim,Sim,Não,0,53.0,5.0,Sim,67.52,15.58,83.1
R001228,C003946,2023-10-03,22:15,4,Tuesday,10,Media,Não,Não,Não,14.8,Não,Sim,8,A_La_Carte,Peixe,Sim,Sim,Sim,Não,2,76.0,4.0,Sim,239.88,73.32,313.2
R016642,,2024-12-11,13:45,1,Wednesday,12,Baixa,Não,Não,Sim,12.2,Sim,Sim,3,A_La_Carte,Carne,Não,Sim,Não,Sim,0,75.0,4.0,Não,36.67,5.1,41.77
R008471,C005712,2023-02-26,22:45,2,Sunday,2,Baixa,Sim,Não,Não,15.7,Não,Não,38,Menu_Dia,Carne,Não,Não,Não,Não,0,47.0,4.0,Não,33.07,6.55,39.62
R004690,C003084,2024-04-12,20:00,3,Friday,4,Media,Não,Não,Não,14.4,Não,Sim,5,Menu_Dia,Peixe,Sim,Não,Sim,Sim,1,42.0,5.0,Não,98.19,68.05,166.24
R012574,,2024-01-27,14:00,3,Saturday,1,Baixa,Sim,Não,Sim,6.6,Não,Não,11,Menu_Dia,Vegetariano,Não,Não,Não,Sim,1,50.0,4.0,Não,52.48,15.98,68.46
R019483,,2024-03-28,22:15,2,Thursday,3,Baixa,Não,Não,Não,17.2,Sim,Não,24,A_La_Carte,Vegetariano,Não,Não,Não,Não,1,50.0,4.0,Não,78.62,6.74,85.36
R020946,,2024-12-26,21:45,1,Thursday,12,Baixa,Não,Não,Sim,9.2,Sim,Sim,3,Menu_Dia,Vegetariano,Não,Sim,Sim,Não,0,,5.0,Não,22.82,8.09,30.91
R025888,,2023-12-10,22:00,2,Sunday,12,Baixa,Sim,Não,Não,17.3,Sim,Sim,0,A_La_Carte,Peixe,Sim,Não,Não,Sim,1,45.0,3.0,Não,104.95,9.38,114.32
R019719,,2023-08-02,20:00,3,Wednesday,8,Alta,Não,Não,Não,23.2,Não,Sim,4,A_La_Carte,Carne,Não,Não,Não,Não,0,89.0,4.0,Não,88.19,8.78,96.97
R022886,,2024-10-18,19:15,2,Friday,10,Media,Não,Não,Não,15.5,Não,Não,23,A_La_Carte,Carne,Não,Não,Sim,Não,0,78.0,3.0,Não,57.71,19.42,77.13
R014443,,2024-05-23,21:30,2,Thursday,5,Media,Não,Não,Não,19.9,Não,Sim,4,Menu_Dia,Vegetariano,Não,Sim,Não,Não,0,68.0,4.0,Não,41.07,5.41,46.49
R009454,C007354,2023-04-10,19:15,1,Monday,4,Media,Não,Não,Não,13.0,Não,Sim,1,A_La_Carte,Peixe,Sim,Não,Não,Não,0,77.0,3.0,Sim,34.45,3.18,37.63
R018079,,2024-08-14,19:30,1,Wednesday,8,Alta,Não,Não,Não,22.8,Sim,Não,31,A_La_Carte,Outro,Sim,Não,Não,Não,0,98.0,4.0,Não,44.96,2.63,47.6
R024656,,2024-03-25,20:15,4,Monday,3,Baixa,Não,Não,Não,17.2,Não,Não,13,A_La_Carte,Carne,Não,Não,Sim,Não,2,64.0,4.0,Não,156.48,39.58,196.06
R011275,,2024-07-07,20:30,2,Sunday,7,Alta,Sim,Não,Não,22.1,Não,Não,6,Menu_Dia,Peixe,Não,Não,Sim,Não,0,47.0,5.0,Não,28.92,13.12,42.04
R000342,C007890,2024-07-17,21:15,3,Wednesday,7,Alta,Não,Não,Não,22.1,Não,Sim,5,Menu_Dia,Peixe,Não,Não,Sim,Não,2,46.0,5.0,Não,65.05,59.68,124.72
R002464,C005739,2023-09-19,21:00,2,Tuesday,9,Alta,Não,Não,Sim,23.3,Sim,Não,9,A_La_Carte,Peixe,Sim,Sim,Não,Sim,1,56.0,5.0,Sim,88.83,8.82,97.65
R024420,,2023-05-28,19:30,2,Sunday,5,Media,Sim,Não,Não,21.0,Sim,Sim,8,A_La_Carte,Vegetariano,Sim,Sim,Sim,Não,0,77.0,,Não,80.67,17.9,98.58
R004707,C006805,2024-03-15,19:45,1,Friday,3,Baixa,Não,Não,Não,11.1,Não,Sim,6,Menu_Dia,Carne,Sim,Não,Sim,Não,0,41.0,3.0,Não,21.77,7.56,29.33
R006028,C003718,2023-09-07,20:30,3,Thursday,9,Alta,Não,Não,Não,20.2,Não,Não,18,A_La_Carte,Carne,Sim,Sim,Sim,Não,0,90.0,5.0,Sim,108.81,73.95,182.76
R005679,C004011,2023-03-01,21:30,1,Wednesday,3,Baixa,Não,Não,Não,13.6,Não,Sim,5,Menu_Degustacao,Peixe,Sim,Sim,Sim,Não,0,132.0,4.0,Não,83.83,8.02,91.86
R001123,C003502,2023-10-31,19:15,1,Tuesday,10,Media,Não,Não,Não,12.9,Não,Não,12,Menu_Dia,Carne,Sim,Não,Não,Não,0,36.0,4.0,Sim,24.41,3.29,27.69
R023291,,2024-05-29,14:30,2,Wednesday,5,Media,Não,Não,Não,11.6,Não,Não,20,A_La_Carte,Carne,Sim,Não,Sim,Sim,0,85.0,4.0,Sim,72.02,20.69,92.72
R023513,,2023-05-19,14:00,3,Friday,5,Media,Não,Não,Não,18.8,Não,Sim,3,Menu_Dia,Carne,Sim,Não,Sim,Não,0,53.0,5.0,Não,60.22,80.1,140.31
R001916,C005490,2024-07-28,19:00,1,Sunday,7,Alta,Sim,Não,Não,18.1,Não,Sim,9,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,0,116.0,4.0,Sim,75.64,9.13,84.77
R007306,C000352,2023-07-22,13:45,2,Saturday,7,Alta,Sim,Não,Não,25.4,Não,Sim,6,Menu_Degustacao,Peixe,Sim,Sim,Sim,Sim,1,146.0,3.0,Não,163.27,18.86,182.13
R007892,C002276,2024-05-04,19:30,3,Saturday,5,Media,Sim,Não,Não,13.5,Não,Sim,15,Menu_Dia,Carne,Sim,Não,Sim,Não,0,45.0,3.0,Não,74.06,62.07,136.13
R004646,C001644,2023-08-23,19:30,1,Wednesday,8,Alta,Não,Não,Não,20.7,Sim,Não,15,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,0,123.0,5.0,Sim,86.29,8.99,95.28
R006920,C000541,2024-03-18,13:45,1,Monday,3,Baixa,Não,Não,Não,16.3,Sim,Não,18,A_La_Carte,Outro,Não,Não,Não,Sim,0,84.0,5.0,Sim,28.29,4.83,33.12
R022715,,2024-01-31,22:15,1,Wednesday,1,Baixa,Não,Não,Não,11.8,Sim,Sim,3,A_La_Carte,Carne,Sim,Sim,Sim,Sim,0,88.0,5.0,Não,50.47,11.05,61.52
